Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassCoupledModified,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode_Javascript,CountLineCode_Php,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe_Javascript,CountStmtExe_Php
Directory Structure/AntennaPod/core/build/intermediates/data_binding_layout_info_type_package/freeDebug/out,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/mergeFreeDebugJniLibFolders,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/mergeFreeDebugShaders,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugAssets,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources,0,0,0,0,647.44,0.79,646.63,0.02,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,27840,34,27805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir,0,0,0,0,665.55,0.03,665.5,0.03,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,25291,1,25289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/stripped.dir,0,0,0,0,56,7,49,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,224,28,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values,0,0,0,0,1171,0,1170,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1171,0,1170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-ar,0,0,0,0,783,1,782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,783,1,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-ast,0,0,0,0,563,0,563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,563,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-br,0,0,0,0,758,0,758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,758,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-ca,0,0,0,0,712,0,712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,712,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-cs,0,0,0,0,724,0,724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,724,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-da,0,0,0,0,754,0,754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,754,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-de,0,0,0,0,713,0,713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,713,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-es,0,0,0,0,712,0,712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,712,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-et,0,0,0,0,698,0,698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,698,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-eu,0,0,0,0,714,0,714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,714,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-fa,0,0,0,0,712,0,712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,712,0,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-fi,0,0,0,0,607,0,607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,607,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-fr,0,0,0,0,754,0,754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,754,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/core/build/intermediates/incremental/packageFreeDebugResources/merged.dir/values-gl,0,0,0,0,754,0,754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,754,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
